x,y,val
32.17289719626169,85.1636966131149,1405088
32.593457943925216,85.1636966131149,1423084.875
36.79906542056074,85.1636966131149,1298129.625
37.219626168224295,85.1636966131149,1288760.5
37.64018691588785,85.1636966131149,1290478.5
38.06074766355141,85.1636966131149,1334548.25
38.48130841121494,85.1636966131149,1394016.5
38.9018691588785,85.1636966131149,1474291.875
39.322429906542055,85.1636966131149,1576270.5
39.74299065420561,85.1636966131149,1689541.875
44.36915887850466,85.1636966131149,1372464.875
44.78971962616822,85.1636966131149,1169690.375
45.21028037383178,85.1636966131149,958677.1875
45.63084112149531,85.1636966131149,850520.9375
46.051401869158866,85.1636966131149,747138.3125
46.471962616822424,85.1636966131149,640177.8125
46.89252336448598,85.1636966131149,525584.5625
47.31308411214954,85.1636966131149,408482.09375
47.73364485981307,85.1636966131149,336562.5625
48.15420560747663,85.1636966131149,295327.6875
48.574766355140184,85.1636966131149,300097.03125
48.99532710280374,85.1636966131149,389202.5625
49.41588785046727,85.1636966131149,496349.71875
58.66822429906543,85.1636966131149,5384482
59.08878504672896,85.1636966131149,4478909.5
59.509345794392516,85.1636966131149,3578181.5
59.929906542056074,85.1636966131149,2605870
60.35046728971963,85.1636966131149,1586096
60.77102803738316,85.1636966131149,732938.75
61.19158878504672,85.1636966131149,466812.375
61.612149532710276,85.1636966131149,395260.78125
62.032710280373834,85.1636966131149,323617.3125
62.45327102803739,85.1636966131149,251907.859375
62.87383177570092,85.1636966131149,180158.078125
63.29439252336448,85.1636966131149,98439.8671875
63.71495327102804,85.1636966131149,34822.28125
64.1355140186916,85.1636966131149,0.03759997710585594
64.55607476635512,85.1636966131149,0.0320000946521759
64.97663551401868,85.1636966131149,0.0264104176312685
65.39719626168224,85.1636966131149,0.020840473473072052
65.8177570093458,85.1636966131149,0.01530004758387804
66.23831775700933,85.1636966131149,0.01631639339029789
66.65887850467288,85.1636966131149,0.021179944276809692
-27.967289719626166,84.74314849251618,1930841.75
-27.546728971962608,84.74314849251618,1926234.125
-27.12616822429908,84.74314849251618,1913640.875
-26.70560747663552,84.74314849251618,1712205.75
-26.285046728971963,84.74314849251618,1447552.375
-25.864485981308405,84.74314849251618,1183404.125
-25.443925233644876,84.74314849251618,926561.75
-25.02336448598132,84.74314849251618,680292
-24.60280373831776,84.74314849251618,447927.96875
-24.182242990654203,84.74314849251618,222074.078125
-23.761682242990645,84.74314849251618,37347.03125
-23.341121495327116,84.74314849251618,0.13146276772022247
-22.920560747663558,84.74314849251618,0.18516670167446136
-22.5,84.74314849251618,0.23781631886959076
-22.079439252336442,84.74314849251618,0.28929898142814636
-21.658878504672913,84.74314849251618,0.3385253846645355
-21.238317757009355,84.74314849251618,0.348136305809021
-20.817757009345797,84.74314849251618,0.3252732753753662
-20.39719626168224,84.74314849251618,0.27823880314826965
-19.97663551401868,84.74314849251618,0.2320702075958252
-19.556074766355152,84.74314849251618,0.18685343861579895
-19.135514018691595,84.74314849251618,0.14268699288368225
-18.714953271028037,84.74314849251618,32124.3515625
-18.29439252336448,84.74314849251618,93517.1015625
-17.87383177570095,84.74314849251618,158565.65625
-17.453271028037392,84.74314849251618,230048.078125
-17.032710280373834,84.74314849251618,308135
-16.612149532710276,84.74314849251618,392973.1875
-16.19158878504672,84.74314849251618,572145.5625
-15.77102803738319,84.74314849251618,1042770.375
-15.350467289719631,84.74314849251618,1497235.875
-14.929906542056074,84.74314849251618,1878657
-14.509345794392516,84.74314849251618,2239576.75
-14.088785046728987,84.74314849251618,2577743.25
-13.668224299065429,84.74314849251618,2884092.5
-13.247663551401871,84.74314849251618,2900466.25
-12.827102803738313,84.74314849251618,2659823.5
-12.406542056074784,84.74314849251618,2191167.5
-11.985981308411226,84.74314849251618,1741795.875
-11.565420560747668,84.74314849251618,1313285.5
-11.14485981308411,84.74314849251618,907342.9375
-10.724299065420553,84.74314849251618,516262.375
-10.303738317757023,84.74314849251618,159649.96875
-9.883177570093466,84.74314849251618,3683.694091796875
-9.462616822429908,84.74314849251618,8482.1328125
-9.04205607476635,84.74314849251618,15319.7666015625
-8.62149532710282,84.74314849251618,24253.986328125
-8.200934579439263,84.74314849251618,35341.44921875
-7.780373831775705,84.74314849251618,121135.65625
-7.359813084112147,84.74314849251618,287744.6875
-6.93925233644859,84.74314849251618,451219.78125
-6.51869158878506,84.74314849251618,603156.4375
-6.0981308411215025,84.74314849251618,750646.5625
-5.677570093457945,84.74314849251618,893815.4375
-5.257009345794387,84.74314849251618,1032787.625
-4.836448598130858,84.74314849251618,1069273.125
-4.4158878504673,84.74314849251618,1010860.375
-3.995327102803742,84.74314849251618,841604.1875
-3.5747663551401843,84.74314849251618,677908.75
-3.1542056074766265,84.74314849251618,522429.03125
-2.733644859813097,84.74314849251618,375867.65625
-2.3130841121495394,84.74314849251618,235057.046875
-1.8925233644859816,84.74314849251618,99281.2109375
-1.4719626168224238,84.74314849251618,0
-1.0514018691588944,84.74314849251618,0
-0.6308411214953367,84.74314849251618,0
-0.2102803738317789,84.74314849251618,0
0.2102803738317789,84.74314849251618,207121.1875
0.6308411214953367,84.74314849251618,170707.75
1.051401869158866,84.74314849251618,130821.7734375
1.4719626168224238,84.74314849251618,103499.7421875
1.8925233644859816,84.74314849251618,90505.6484375
2.3130841121495394,84.74314849251618,77734.140625
2.7336448598130687,84.74314849251618,101073.1015625
3.1542056074766265,84.74314849251618,143258.46875
3.5747663551401843,84.74314849251618,192309.65625
3.995327102803742,84.74314849251618,242809.953125
4.4158878504673,84.74314849251618,305408.9375
4.836448598130829,84.74314849251618,386203.25
5.257009345794387,84.74314849251618,469150.8125
5.677570093457945,84.74314849251618,557872.6875
6.0981308411215025,84.74314849251618,653024.625
6.518691588785032,84.74314849251618,717526.25
6.93925233644859,84.74314849251618,995854
7.359813084112147,84.74314849251618,1695467.875
7.780373831775705,84.74314849251618,2832638.25
8.200934579439235,84.74314849251618,4326738.5
8.621495327102792,84.74314849251618,6195084
9.04205607476635,84.74314849251618,8487028
9.462616822429908,84.74314849251618,11205364
9.883177570093466,84.74314849251618,14352728
10.303738317756995,84.74314849251618,24501844
10.724299065420553,84.74314849251618,36433824
11.14485981308411,84.74314849251618,49853396
11.565420560747668,84.74314849251618,62300112
11.985981308411198,84.74314849251618,72031488
12.406542056074755,84.74314849251618,80092984
12.827102803738313,84.74314849251618,83656168
13.247663551401871,84.74314849251618,85554752
13.668224299065429,84.74314849251618,84474136
14.088785046728958,84.74314849251618,81210616
14.509345794392516,84.74314849251618,76366968
14.929906542056074,84.74314849251618,70020400
15.350467289719631,84.74314849251618,60338632
15.77102803738316,84.74314849251618,47011880
16.19158878504672,84.74314849251618,34651944
16.612149532710276,84.74314849251618,20557758
17.032710280373834,84.74314849251618,17681092
17.453271028037392,84.74314849251618,15112158
17.87383177570092,84.74314849251618,12755888
18.29439252336448,84.74314849251618,10655721
18.714953271028037,84.74314849251618,8709859
19.135514018691595,84.74314849251618,6912310.5
19.556074766355124,84.74314849251618,5229667.5
19.97663551401868,84.74314849251618,3814692.75
20.39719626168224,84.74314849251618,2780429.75
20.817757009345797,84.74314849251618,2257966.75
21.238317757009355,84.74314849251618,2049635.75
21.658878504672884,84.74314849251618,1855660.75
22.079439252336442,84.74314849251618,1646011.625
22.5,84.74314849251618,1445316.375
22.920560747663558,84.74314849251618,1280694.375
23.341121495327087,84.74314849251618,1410277.25
23.761682242990645,84.74314849251618,1925947.625
24.182242990654203,84.74314849251618,2845005
24.60280373831776,84.74314849251618,4028593.75
25.02336448598132,84.74314849251618,5473533.5
25.443925233644848,84.74314849251618,8182238.5
25.864485981308405,84.74314849251618,11205532
26.285046728971963,84.74314849251618,14891741
26.70560747663552,84.74314849251618,19172534
27.12616822429905,84.74314849251618,22112984
27.546728971962608,84.74314849251618,24300128
27.967289719626166,84.74314849251618,25268626
28.387850467289724,84.74314849251618,24379900
28.808411214953253,84.74314849251618,22963184
29.22897196261681,84.74314849251618,21022770
29.64953271028037,84.74314849251618,18523672
30.070093457943926,84.74314849251618,15363610
30.490654205607484,84.74314849251618,11151371
30.911214953271013,84.74314849251618,7290681
31.33177570093457,84.74314849251618,4064276.75
31.75233644859813,84.74314849251618,3989056.5
32.17289719626169,84.74314849251618,3841986.75
32.593457943925216,84.74314849251618,3659945.5
33.014018691588774,84.74314849251618,3450548
33.43457943925233,84.74314849251618,3214120.75
33.85514018691589,84.74314849251618,2898272
34.27570093457945,84.74314849251618,2625102
34.69626168224298,84.74314849251618,2462511.25
35.116822429906534,84.74314849251618,2447770.5
35.53738317757009,84.74314849251618,2428515
35.95794392523365,84.74314849251618,2414573.75
36.37850467289718,84.74314849251618,2356760
36.79906542056074,84.74314849251618,2251078.75
37.219626168224295,84.74314849251618,2108779.5
37.64018691588785,84.74314849251618,1957299.375
38.06074766355141,84.74314849251618,1823648.5
38.48130841121494,84.74314849251618,1697031.375
38.9018691588785,84.74314849251618,1575696.375
39.322429906542055,84.74314849251618,1459562.5
39.74299065420561,84.74314849251618,1348546.625
40.16355140186914,84.74314849251618,1245267
40.5841121495327,84.74314849251618,1157233.75
41.00467289719626,84.74314849251618,1096030.625
41.425233644859816,84.74314849251618,1045676.3125
41.84579439252337,84.74314849251618,990696
42.2663551401869,84.74314849251618,935816.25
42.68691588785046,84.74314849251618,881420.4375
43.10747663551402,84.74314849251618,946390.5
43.528037383177576,84.74314849251618,1098440
43.948598130841106,84.74314849251618,1319186
44.36915887850466,84.74314849251618,1558041.25
44.78971962616822,84.74314849251618,1833394.75
45.21028037383178,84.74314849251618,2140123
45.63084112149531,84.74314849251618,2480507.5
46.051401869158866,84.74314849251618,2685659.5
46.471962616822424,84.74314849251618,2753924.75
46.89252336448598,84.74314849251618,2676609.75
47.31308411214954,84.74314849251618,2399044.5
47.73364485981307,84.74314849251618,2096187.375
48.15420560747663,84.74314849251618,1768883.875
48.574766355140184,84.74314849251618,1417988.5
48.99532710280374,84.74314849251618,1021585.3125
49.41588785046727,84.74314849251618,677941.375
49.83644859813083,84.74314849251618,433880.5
50.25700934579439,84.74314849251618,459508.03125
50.677570093457945,84.74314849251618,479316.28125
51.0981308411215,84.74314849251618,494548.28125
51.51869158878503,84.74314849251618,505411.09375
51.93925233644859,84.74314849251618,482889.875
52.35981308411215,84.74314849251618,445797.28125
52.780373831775705,84.74314849251618,398763.34375
53.200934579439235,84.74314849251618,353071.71875
53.62149532710279,84.74314849251618,314242.8125
54.04205607476635,84.74314849251618,278664.1875
54.46261682242991,84.74314849251618,245643
54.883177570093466,84.74314849251618,511390.28125
55.303738317756995,84.74314849251618,825649.9375
55.72429906542055,84.74314849251618,1165616.75
56.14485981308411,84.74314849251618,1480620.875
56.56542056074767,84.74314849251618,1786113.625
56.9859813084112,84.74314849251618,2083110.375
57.406542056074755,84.74314849251618,2342115
57.82710280373831,84.74314849251618,2452088.5
58.24766355140187,84.74314849251618,2450345.75
58.66822429906543,84.74314849251618,2236327.75
59.08878504672896,84.74314849251618,2002176.375
59.509345794392516,84.74314849251618,1775026.875
59.929906542056074,84.74314849251618,1553932.625
60.35046728971963,84.74314849251618,1271824
60.77102803738316,84.74314849251618,969451.8125
61.19158878504672,84.74314849251618,691213.8125
61.612149532710276,84.74314849251618,585556.125
62.032710280373834,84.74314849251618,479908.0625
62.45327102803739,84.74314849251618,374265.625
62.87383177570092,84.74314849251618,268624.8125
63.29439252336448,84.74314849251618,150329.078125
63.71495327102804,84.74314849251618,54074.45703125
64.1355140186916,84.74314849251618,0.12241453677415848
64.55607476635512,84.74314849251618,0.12158261239528656
64.97663551401868,84.74314849251618,0.12062273174524307
65.39719626168224,84.74314849251618,0.11950405687093735
65.8177570093458,84.74314849251618,0.11869387328624725
66.23831775700933,84.74314849251618,0.12626296281814575
66.65887850467288,84.74314849251618,0.135746568441391
67.07943925233644,84.74314849251618,0.14604689180850983
67.5,84.74314849251618,0.15626896917819977
67.92056074766356,84.74314849251618,0.16677482426166534
68.34112149532709,84.74314849251618,0.17760615050792694
68.76168224299064,84.74314849251618,0.18769602477550507
69.1822429906542,84.74314849251618,0.19403588771820068
69.60280373831776,84.74314849251618,0.19705522060394287
70.02336448598129,84.74314849251618,0.19009831547737122
70.44392523364485,84.74314849251618,0.1824757158756256
70.8644859813084,84.74314849251618,0.17413316667079926
71.28504672897196,84.74314849251618,0.16501663625240326
71.70560747663552,84.74314849251618,3460.211181640625
72.12616822429905,84.74314849251618,8339.4130859375
72.54672897196261,84.74314849251618,13123.431640625
72.96728971962617,84.74314849251618,15822.2587890625
73.38785046728972,84.74314849251618,16982.40234375
73.80841121495325,84.74314849251618,16458.330078125
74.22897196261681,84.74314849251618,14092.4599609375
74.64953271028037,84.74314849251618,8954.9052734375
75.07009345794393,84.74314849251618,2538.047607421875
75.49065420560748,84.74314849251618,0.17271040380001068
75.91121495327101,84.74314849251618,0.16053824126720428
76.3317757009346,84.74314849251618,0.14807671308517456
76.7523364485981,84.74314849251618,0.135308638215065
77.17289719626166,84.74314849251618,0.12221577763557434
77.59345794392522,84.74314849251618,0.10877871513366699
78.01401869158877,84.74314849251618,0.09581451117992401
78.43457943925233,84.74314849251618,0.08610719442367554
78.85514018691589,84.74314849251618,0.08155512809753418
-27.967289719626166,84.32260037191747,13291932
-27.546728971962608,84.32260037191747,13292078
-27.12616822429908,84.32260037191747,13292476
-26.70560747663552,84.32260037191747,11684892
-26.285046728971963,84.32260037191747,9875020
-25.864485981308405,84.32260037191747,8065436
-25.443925233644876,84.32260037191747,6256130.5
-25.02336448598132,84.32260037191747,4447097
-24.60280373831776,84.32260037191747,2631961.75
-24.182242990654203,84.32260037191747,781099.0625
-23.761682242990645,84.32260037191747,0.16112735867500305
-23.341121495327116,84.32260037191747,0.24100862443447113
-22.920560747663558,84.32260037191747,0.3209126889705658
-22.5,84.32260037191747,0.40084242820739746
-22.079439252336442,84.32260037191747,0.47285863757133484
-21.658878504672913,84.32260037191747,0.4806133210659027
-21.238317757009355,84.32260037191747,0.4285701513290405
-20.817757009345797,84.32260037191747,0.35403791069984436
-20.39719626168224,84.32260037191747,0.27974414825439453
-19.97663551401868,84.32260037191747,0.20570093393325806
-19.556074766355152,84.32260037191747,0.12829548120498657
-19.135514018691595,84.32260037191747,0.05239679664373398
-18.714953271028037,84.32260037191747,0.02898663841187954
-18.29439252336448,84.32260037191747,0.024465734139084816
-17.87383177570095,84.32260037191747,0.019507218152284622
-17.453271028037392,84.32260037191747,0.014067256823182106
-17.032710280373834,84.32260037191747,143527.21875
-16.612149532710276,84.32260037191747,675139.8125
-16.19158878504672,84.32260037191747,1256063.625
-15.77102803738319,84.32260037191747,1832135.75
-15.350467289719631,84.32260037191747,2424984
-14.929906542056074,84.32260037191747,3036222
-14.509345794392516,84.32260037191747,3585379.5
-14.088785046728987,84.32260037191747,3804449
-13.668224299065429,84.32260037191747,3532872
-13.247663551401871,84.32260037191747,3102974.25
-12.827102803738313,84.32260037191747,2630483.75
-12.406542056074784,84.32260037191747,2113727.5
-11.985981308411226,84.32260037191747,1506316.875
-11.565420560747668,84.32260037191747,814745.625
-11.14485981308411,84.32260037191747,510018.34375
-10.724299065420553,84.32260037191747,389559.21875
-10.303738317757023,84.32260037191747,281469.25
-9.883177570093466,84.32260037191747,185541.078125
-9.462616822429908,84.32260037191747,106200.515625
-9.04205607476635,84.32260037191747,94451.421875
-8.62149532710282,84.32260037191747,140253.828125
-8.200934579439263,84.32260037191747,214779
-7.780373831775705,84.32260037191747,294816.5
-7.359813084112147,84.32260037191747,380830.15625
-6.93925233644859,84.32260037191747,473344.5
-6.51869158878506,84.32260037191747,545154.6875
-6.0981308411215025,84.32260037191747,570525.125
-5.677570093457945,84.32260037191747,551742.8125
-5.257009345794387,84.32260037191747,515846.9375
-4.836448598130858,84.32260037191747,460576.8125
-4.4158878504673,84.32260037191747,385501.96875
-3.995327102803742,84.32260037191747,271605.8125
-3.5747663551401843,84.32260037191747,144847.390625
-3.1542056074766265,84.32260037191747,106561.625
-2.733644859813097,84.32260037191747,78886.9296875
-2.3130841121495394,84.32260037191747,55162.546875
-1.8925233644859816,84.32260037191747,35193.75390625
-1.4719626168224238,84.32260037191747,26461.775390625
-1.0514018691588944,84.32260037191747,99179.4375
-0.6308411214953367,84.32260037191747,213432.234375
-0.2102803738317789,84.32260037191747,351009.34375
0.2102803738317789,84.32260037191747,360710.875
0.6308411214953367,84.32260037191747,452588.40625
1.051401869158866,84.32260037191747,553204.6875
1.4719626168224238,84.32260037191747,650440.75
1.8925233644859816,84.32260037191747,715938
2.3130841121495394,84.32260037191747,753511.875
2.7336448598130687,84.32260037191747,762048.3125
3.1542056074766265,84.32260037191747,742542.875
3.5747663551401843,84.32260037191747,688705.625
3.995327102803742,84.32260037191747,742091.0625
4.4158878504673,84.32260037191747,964457.375
4.836448598130829,84.32260037191747,1191989.25
5.257009345794387,84.32260037191747,1366756.125
5.677570093457945,84.32260037191747,1481623
6.0981308411215025,84.32260037191747,1561379.875
6.518691588785032,84.32260037191747,1605713.125
6.93925233644859,84.32260037191747,1601043.75
7.359813084112147,84.32260037191747,1540541.125
7.780373831775705,84.32260037191747,1510691.625
8.200934579439235,84.32260037191747,2656526.5
8.621495327102792,84.32260037191747,4619457
9.04205607476635,84.32260037191747,7904698.5
9.462616822429908,84.32260037191747,12369561
9.883177570093466,84.32260037191747,17873132
10.303738317756995,84.32260037191747,25376046
10.724299065420553,84.32260037191747,34957628
11.14485981308411,84.32260037191747,47315004
11.565420560747668,84.32260037191747,60640656
11.985981308411198,84.32260037191747,75474488
12.406542056074755,84.32260037191747,95733488
12.827102803738313,84.32260037191747,119120680
13.247663551401871,84.32260037191747,146604592
13.668224299065429,84.32260037191747,171582112
14.088785046728958,84.32260037191747,181676720
14.509345794392516,84.32260037191747,187224848
14.929906542056074,84.32260037191747,185154080
15.350467289719631,84.32260037191747,179282912
15.77102803738316,84.32260037191747,169603984
16.19158878504672,84.32260037191747,155068928
16.612149532710276,84.32260037191747,125755120
17.032710280373834,84.32260037191747,96499648
17.453271028037392,84.32260037191747,70142400
17.87383177570092,84.32260037191747,55291288
18.29439252336448,84.32260037191747,42758480
18.714953271028037,84.32260037191747,31829730
19.135514018691595,84.32260037191747,22504786
19.556074766355124,84.32260037191747,14782809
19.97663551401868,84.32260037191747,8386934.5
20.39719626168224,84.32260037191747,3697718
20.817757009345797,84.32260037191747,1213684.75
21.238317757009355,84.32260037191747,370992.4375
21.658878504672884,84.32260037191747,269920.71875
22.079439252336442,84.32260037191747,294274.34375
22.5,84.32260037191747,304082.90625
22.920560747663558,84.32260037191747,299397.59375
23.341121495327087,84.32260037191747,280275.21875
23.761682242990645,84.32260037191747,912669.1875
24.182242990654203,84.32260037191747,2074122.875
24.60280373831776,84.32260037191747,3825169.5
25.02336448598132,84.32260037191747,6031011.5
25.443925233644848,84.32260037191747,8751157
25.864485981308405,84.32260037191747,11872819
26.285046728971963,84.32260037191747,15437980
26.70560747663552,84.32260037191747,19714222
27.12616822429905,84.32260037191747,27311932
27.546728971962608,84.32260037191747,34904896
27.967289719626166,84.32260037191747,40909136
28.387850467289724,84.32260037191747,45061272
28.808411214953253,84.32260037191747,48429012
29.22897196261681,84.32260037191747,50841088
29.64953271028037,84.32260037191747,52276968
30.070093457943926,84.32260037191747,49922764
30.490654205607484,84.32260037191747,44797880
30.911214953271013,84.32260037191747,38254592
31.33177570093457,84.32260037191747,32199054
31.75233644859813,84.32260037191747,26668200
32.17289719626169,84.32260037191747,21629446
32.593457943925216,84.32260037191747,16896222
33.014018691588774,84.32260037191747,12604295
33.43457943925233,84.32260037191747,8502231
33.85514018691589,84.32260037191747,5414857.5
34.27570093457945,84.32260037191747,4474315
34.69626168224298,84.32260037191747,3874190
35.116822429906534,84.32260037191747,3252940
35.53738317757009,84.32260037191747,2616462.5
35.95794392523365,84.32260037191747,1956296.875
36.37850467289718,84.32260037191747,1233660.75
36.79906542056074,84.32260037191747,633775.1875
37.219626168224295,84.32260037191747,462497.71875
37.64018691588785,84.32260037191747,393803.9375
38.06074766355141,84.32260037191747,323581.59375
38.48130841121494,84.32260037191747,254290.75
38.9018691588785,84.32260037191747,200133.515625
39.322429906542055,84.32260037191747,229213.109375
39.74299065420561,84.32260037191747,330978.15625
40.16355140186914,84.32260037191747,486507.28125
40.5841121495327,84.32260037191747,732343.8125
41.00467289719626,84.32260037191747,1020617.875
41.425233644859816,84.32260037191747,1350340.875
41.84579439252337,84.32260037191747,1646684
42.2663551401869,84.32260037191747,1806218.125
42.68691588785046,84.32260037191747,1825194.625
43.10747663551402,84.32260037191747,1646552.5
43.528037383177576,84.32260037191747,1425450.375
43.948598130841106,84.32260037191747,1161901.125
44.36915887850466,84.32260037191747,854358.75
44.78971962616822,84.32260037191747,1070405.5
45.21028037383178,84.32260037191747,1637837
45.63084112149531,84.32260037191747,2422788.75
46.051401869158866,84.32260037191747,3232100.75
46.471962616822424,84.32260037191747,4011576.75
46.89252336448598,84.32260037191747,4765372.5
47.31308411214954,84.32260037191747,5321459
47.73364485981307,84.32260037191747,5391156.5
48.15420560747663,84.32260037191747,5109995.5
48.574766355140184,84.32260037191747,4304296.5
48.99532710280374,84.32260037191747,3530920.5
49.41588785046727,84.32260037191747,2788652.25
49.83644859813083,84.32260037191747,2076263
50.25700934579439,84.32260037191747,1276562.375
50.677570093457945,84.32260037191747,647257.1875
51.0981308411215,84.32260037191747,411557.40625
51.51869158878503,84.32260037191747,363890.09375
51.93925233644859,84.32260037191747,318695.21875
52.35981308411215,84.32260037191747,275847.4375
52.780373831775705,84.32260037191747,286336.15625
53.200934579439235,84.32260037191747,355294.40625
53.62149532710279,84.32260037191747,465239.0625
54.04205607476635,84.32260037191747,590698.3125
54.46261682242991,84.32260037191747,720710.0625
54.883177570093466,84.32260037191747,855180.5625
55.303738317756995,84.32260037191747,982319.625
55.72429906542055,84.32260037191747,1057278
56.14485981308411,84.32260037191747,1085150.75
56.56542056074767,84.32260037191747,1012183.4375
56.9859813084112,84.32260037191747,934878.625
57.406542056074755,84.32260037191747,853641.0625
57.82710280373831,84.32260037191747,768865.8125
58.24766355140187,84.32260037191747,652774.25
58.66822429906543,84.32260037191747,550245.9375
59.08878504672896,84.32260037191747,511745.40625
59.509345794392516,84.32260037191747,487819.65625
59.929906542056074,84.32260037191747,463372.4375
60.35046728971963,84.32260037191747,438462.0625
60.77102803738316,84.32260037191747,379455.75
61.19158878504672,84.32260037191747,311914.875
61.612149532710276,84.32260037191747,253144.8125
62.032710280373834,84.32260037191747,207319.53125
62.45327102803739,84.32260037191747,161985.703125
62.87383177570092,84.32260037191747,116960.8515625
63.29439252336448,84.32260037191747,67757.578125
63.71495327102804,84.32260037191747,25284.146484375
64.1355140186916,84.32260037191747,0.06034047156572342
64.55607476635512,84.32260037191747,0.0656646266579628
64.97663551401868,84.32260037191747,0.0710589662194252
65.39719626168224,84.32260037191747,0.0765216276049614
65.8177570093458,84.32260037191747,0.08482422679662704
66.23831775700933,84.32260037191747,0.09769783914089203
66.65887850467288,84.32260037191747,0.11121010780334473
67.07943925233644,84.32260037191747,0.12009995430707932
67.5,84.32260037191747,0.12901858985424042
67.92056074766356,84.32260037191747,0.13795505464076996
68.34112149532709,84.32260037191747,0.15227466821670532
68.76168224299064,84.32260037191747,0.20900611579418182
69.1822429906542,84.32260037191747,0.2753719091415405
69.60280373831776,84.32260037191747,0.32871973514556885
70.02336448598129,84.32260037191747,0.3798646926879883
70.44392523364485,84.32260037191747,0.4295406937599182
70.8644859813084,84.32260037191747,0.4776080846786499
71.28504672897196,84.32260037191747,42522.671875
71.70560747663552,84.32260037191747,97005.40625
72.12616822429905,84.32260037191747,152438.328125
72.54672897196261,84.32260037191747,202733.984375
72.96728971962617,84.32260037191747,251223.875
73.38785046728972,84.32260037191747,297805.03125
73.80841121495325,84.32260037191747,320812.78125
74.22897196261681,84.32260037191747,315151
74.64953271028037,84.32260037191747,282917.96875
75.07009345794393,84.32260037191747,230336.1875
75.49065420560748,84.32260037191747,179664.6875
75.91121495327101,84.32260037191747,131003.125
76.3317757009346,84.32260037191747,84165.46875
76.7523364485981,84.32260037191747,40784.0859375
77.17289719626166,84.32260037191747,0.19348670542240143
77.59345794392522,84.32260037191747,0.1938808709383011
78.01401869158877,84.32260037191747,0.1927504688501358
-27.967289719626166,83.90205225131878,7206349.5
-27.546728971962608,83.90205225131878,7207529
-27.12616822429908,83.90205225131878,7202361
-26.70560747663552,83.90205225131878,7022157.5
-26.285046728971963,83.90205225131878,6833271.5
-25.864485981308405,83.90205225131878,6633437
-25.443925233644876,83.90205225131878,6418740.5
-25.02336448598132,83.90205225131878,6185201
